ele_info,comune,provincia,regione,ele_f,ele_m,ele_t,perc,perc_r,vot_t,data,ora,update_number,perc_diff
Regionali Speciali,Faenza,Ravenna,Emilia-Romagna,23783,22561,46344,0.0,0.0,0,2024-11-17,23:00,2,0.0
Regionali Speciali,Faenza,Ravenna,Emilia-Romagna,23783,22561,46344,0.0,0.0,0,2024-11-18,15:00,3,0.0
Regionali Speciali,Fusignano,Ravenna,Emilia-Romagna,3206,3133,6339,12.26,28.58,777,2024-11-17,12:00,0,-16.32
Regionali Speciali,Fusignano,Ravenna,Emilia-Romagna,3206,3133,6339,32.2,64.2,2041,2024-11-17,19:00,1,-32.0
Regionali Speciali,Fusignano,Ravenna,Emilia-Romagna,3206,3133,6339,0.0,0.0,0,2024-11-17,23:00,2,0.0
Regionali Speciali,Fusignano,Ravenna,Emilia-Romagna,3206,3133,6339,0.0,0.0,0,2024-11-18,15:00,3,0.0
Regionali Speciali,Lugo,Ravenna,Emilia-Romagna,13230,12360,25590,13.57,22.97,3472,2024-11-17,12:00,0,-9.4
Regionali Speciali,Lugo,Ravenna,Emilia-Romagna,13230,12360,25590,35.17,61.62,9001,2024-11-17,19:00,1,-26.45
Regionali Speciali,Lugo,Ravenna,Emilia-Romagna,13230,12360,25590,0.0,0.0,0,2024-11-17,23:00,2,0.0
Regionali Speciali,Lugo,Ravenna,Emilia-Romagna,13230,12360,25590,0.0,0.0,0,2024-11-18,15:00,3,0.0
Regionali Speciali,Massa Lombarda,Ravenna,Emilia-Romagna,3908,3857,7765,11.4,23.79,885,2024-11-17,12:00,0,-12.39
Regionali Speciali,Massa Lombarda,Ravenna,Emilia-Romagna,3908,3857,7765,29.68,59.55,2305,2024-11-17,19:00,1,-29.87
Regionali Speciali,Massa Lombarda,Ravenna,Emilia-Romagna,3908,3857,7765,0.0,0.0,0,2024-11-17,23:00,2,0.0
Regionali Speciali,Massa Lombarda,Ravenna,Emilia-Romagna,3908,3857,7765,0.0,0.0,0,2024-11-18,15:00,3,0.0
Regionali Speciali,Ravenna,Ravenna,Emilia-Romagna,65187,61187,126374,13.07,21.56,16512,2024-11-17,12:00,0,-8.49
Regionali Speciali,Ravenna,Ravenna,Emilia-Romagna,65187,61187,126374,33.05,59.09,41770,2024-11-17,19:00,1,-26.04
Regionali Speciali,Ravenna,Ravenna,Emilia-Romagna,65187,61187,126374,0.0,0.0,0,2024-11-17,23:00,2,0.0
Regionali Speciali,Ravenna,Ravenna,Emilia-Romagna,65187,61187,126374,0.0,0.0,0,2024-11-18,15:00,3,0.0
Regionali Speciali,Riolo Terme,Ravenna,Emilia-Romagna,2254,2277,4531,12.12,23.95,549,2024-11-17,12:00,0,-11.83
Regionali Speciali,Riolo Terme,Ravenna,Emilia-Romagna,2254,2277,4531,33.3,60.01,1509,2024-11-17,19:00,1,-26.71
Regionali Speciali,Riolo Terme,Ravenna,Emilia-Romagna,2254,2277,4531,0.0,0.0,0,2024-11-17,23:00,2,0.0
Regionali Speciali,Riolo Terme,Ravenna,Emilia-Romagna,2254,2277,4531,0.0,0.0,0,2024-11-18,15:00,3,0.0
Regionali Speciali,Russi,Ravenna,Emilia-Romagna,4878,4678,9556,13.39,27.01,1280,2024-11-17,12:00,0,-13.62
Regionali Speciali,Russi,Ravenna,Emilia-Romagna,4878,4678,9556,34.41,64.2,3288,2024-11-17,19:00,1,-29.79
Regionali Speciali,Russi,Ravenna,Emilia-Romagna,4878,4678,9556,0.0,0.0,0,2024-11-17,23:00,2,0.0
Regionali Speciali,Russi,Ravenna,Emilia-Romagna,4878,4678,9556,0.0,0.0,0,2024-11-18,15:00,3,0.0
Regionali Speciali,Sant'Agata Sul Santerno,Ravenna,Emilia-Romagna,1162,1110,2272,11.66,23.25,265,2024-11-17,12:00,0,-11.59
Regionali Speciali,Sant'Agata Sul Santerno,Ravenna,Emilia-Romagna,1162,1110,2272,32.92,59.73,748,2024-11-17,19:00,1,-26.81
Regionali Speciali,Sant'Agata Sul Santerno,Ravenna,Emilia-Romagna,1162,1110,2272,0.0,0.0,0,2024-11-17,23:00,2,0.0
Regionali Speciali,Sant'Agata Sul Santerno,Ravenna,Emilia-Romagna,1162,1110,2272,0.0,0.0,0,2024-11-18,15:00,3,0.0
Regionali Speciali,Solarolo,Ravenna,Emilia-Romagna,1694,1656,3350,12.9,25.0,432,2024-11-17,12:00,0,-12.1
Regionali Speciali,Solarolo,Ravenna,Emilia-Romagna,1694,1656,3350,36.15,63.7,1211,2024-11-17,19:00,1,-27.55
Regionali Speciali,Solarolo,Ravenna,Emilia-Romagna,1694,1656,3350,0.0,0.0,0,2024-11-17,23:00,2,0.0
Regionali Speciali,Solarolo,Ravenna,Emilia-Romagna,1694,1656,3350,0.0,0.0,0,2024-11-18,15:00,3,0.0
Regionali Speciali,Albinea,Reggio Nell'Emilia,Emilia-Romagna,3803,3628,7431,12.96,24.56,963,2024-11-17,12:00,0,-11.6
Regionali Speciali,Albinea,Reggio Nell'Emilia,Emilia-Romagna,3803,3628,7431,37.18,65.71,2763,2024-11-17,19:00,1,-28.53
Regionali Speciali,Albinea,Reggio Nell'Emilia,Emilia-Romagna,3803,3628,7431,0.0,0.0,0,2024-11-17,23:00,2,0.0
Regionali Speciali,Albinea,Reggio Nell'Emilia,Emilia-Romagna,3803,3628,7431,0.0,0.0,0,2024-11-18,15:00,3,0.0
Regionali Speciali,Bagnolo In Piano,Reggio Nell'Emilia,Emilia-Romagna,3845,3739,7584,13.09,26.61,993,2024-11-17,12:00,0,-13.52
Regionali Speciali,Bagnolo In Piano,Reggio Nell'Emilia,Emilia-Romagna,3845,3739,7584,31.76,60.4,2409,2024-11-17,19:00,1,-28.64
Regionali Speciali,Bagnolo In Piano,Reggio Nell'Emilia,Emilia-Romagna,3845,3739,7584,0.0,0.0,0,2024-11-17,23:00,2,0.0
Regionali Speciali,Bagnolo In Piano,Reggio Nell'Emilia,Emilia-Romagna,3845,3739,7584,0.0,0.0,0,2024-11-18,15:00,3,0.0
Regionali Speciali,Baiso,Reggio Nell'Emilia,Emilia-Romagna,1313,1408,2721,11.36,24.21,309,2024-11-17,12:00,0,-12.85
Regionali Speciali,Baiso,Reggio Nell'Emilia,Emilia-Romagna,1313,1408,2721,29.55,57.94,804,2024-11-17,19:00,1,-28.39
Regionali Speciali,Baiso,Reggio Nell'Emilia,Emilia-Romagna,1313,1408,2721,0.0,0.0,0,2024-11-17,23:00,2,0.0
Regionali Speciali,Baiso,Reggio Nell'Emilia,Emilia-Romagna,1313,1408,2721,0.0,0.0,0,2024-11-18,15:00,3,0.0
Regionali Speciali,Bibbiano,Reggio Nell'Emilia,Emilia-Romagna,4176,4155,8331,10.98,24.83,915,2024-11-17,12:00,0,-13.85
Regionali Speciali,Bibbiano,Reggio Nell'Emilia,Emilia-Romagna,4176,4155,8331,28.77,59.79,2397,2024-11-17,19:00,1,-31.02
Regionali Speciali,Bibbiano,Reggio Nell'Emilia,Emilia-Romagna,4176,4155,8331,0.0,0.0,0,2024-11-17,23:00,2,0.0
Regionali Speciali,Bibbiano,Reggio Nell'Emilia,Emilia-Romagna,4176,4155,8331,0.0,0.0,0,2024-11-18,15:00,3,0.0
Regionali Speciali,Boretto,Reggio Nell'Emilia,Emilia-Romagna,2372,2337,4709,8.32,19.96,392,2024-11-17,12:00,0,-11.64
Regionali Speciali,Boretto,Reggio Nell'Emilia,Emilia-Romagna,2372,2337,4709,22.55,50.11,1062,2024-11-17,19:00,1,-27.56
Regionali Speciali,Boretto,Reggio Nell'Emilia,Emilia-Romagna,2372,2337,4709,0.0,0.0,0,2024-11-17,23:00,2,0.0
Regionali Speciali,Boretto,Reggio Nell'Emilia,Emilia-Romagna,2372,2337,4709,0.0,0.0,0,2024-11-18,15:00,3,0.0
Regionali Speciali,Brescello,Reggio Nell'Emilia,Emilia-Romagna,2309,2328,4637,7.96,21.28,369,2024-11-17,12:00,0,-13.32
Regionali Speciali,Brescello,Reggio Nell'Emilia,Emilia-Romagna,2309,2328,4637,21.76,51.5,1009,2024-11-17,19:00,1,-29.74
Regionali Speciali,Brescello,Reggio Nell'Emilia,Emilia-Romagna,2309,2328,4637,0.0,0.0,0,2024-11-17,23:00,2,0.0
Regionali Speciali,Brescello,Reggio Nell'Emilia,Emilia-Romagna,2309,2328,4637,0.0,0.0,0,2024-11-18,15:00,3,0.0
Regionali Speciali,Cadelbosco Di Sopra,Reggio Nell'Emilia,Emilia-Romagna,4305,4171,8476,10.41,21.88,882,2024-11-17,12:00,0,-11.47
Regionali Speciali,Cadelbosco Di Sopra,Reggio Nell'Emilia,Emilia-Romagna,4305,4171,8476,26.36,54.65,2234,2024-11-17,19:00,1,-28.29
Regionali Speciali,Cadelbosco Di Sopra,Reggio Nell'Emilia,Emilia-Romagna,4305,4171,8476,0.0,0.0,0,2024-11-17,23:00,2,0.0
Regionali Speciali,Cadelbosco Di Sopra,Reggio Nell'Emilia,Emilia-Romagna,4305,4171,8476,0.0,0.0,0,2024-11-18,15:00,3,0.0
Regionali Speciali,Campagnola Emilia,Reggio Nell'Emilia,Emilia-Romagna,2276,2137,4413,11.49,24.28,507,2024-11-17,12:00,0,-12.79
Regionali Speciali,Campagnola Emilia,Reggio Nell'Emilia,Emilia-Romagna,2276,2137,4413,31.02,58.35,1369,2024-11-17,19:00,1,-27.33
Regionali Speciali,Campagnola Emilia,Reggio Nell'Emilia,Emilia-Romagna,2276,2137,4413,0.0,0.0,0,2024-11-17,23:00,2,0.0
Regionali Speciali,Campagnola Emilia,Reggio Nell'Emilia,Emilia-Romagna,2276,2137,4413,0.0,0.0,0,2024-11-18,15:00,3,0.0
Regionali Speciali,Campegine,Reggio Nell'Emilia,Emilia-Romagna,2040,2020,4060,10.49,21.93,426,2024-11-17,12:00,0,-11.44
Regionali Speciali,Campegine,Reggio Nell'Emilia,Emilia-Romagna,2040,2020,4060,28.84,55.95,1171,2024-11-17,19:00,1,-27.11
Regionali Speciali,Campegine,Reggio Nell'Emilia,Emilia-Romagna,2040,2020,4060,0.0,0.0,0,2024-11-17,23:00,2,0.0
Regionali Speciali,Campegine,Reggio Nell'Emilia,Emilia-Romagna,2040,2020,4060,0.0,0.0,0,2024-11-18,15:00,3,0.0
Regionali Speciali,Carpineti,Reggio Nell'Emilia,Emilia-Romagna,1639,1633,3272,12.35,28.34,404,2024-11-17,12:00,0,-15.99
Regionali Speciali,Carpineti,Reggio Nell'Emilia,Emilia-Romagna,1639,1633,3272,30.93,63.48,1012,2024-11-17,19:00,1,-32.55
Regionali Speciali,Carpineti,Reggio Nell'Emilia,Emilia-Romagna,1639,1633,3272,0.0,0.0,0,2024-11-17,23:00,2,0.0
Regionali Speciali,Carpineti,Reggio Nell'Emilia,Emilia-Romagna,1639,1633,3272,0.0,0.0,0,2024-11-18,15:00,3,0.0
Regionali Speciali,Casalgrande,Reggio Nell'Emilia,Emilia-Romagna,7582,7735,15317,10.71,23.61,1641,2024-11-17,12:00,0,-12.9
Regionali Speciali,Casalgrande,Reggio Nell'Emilia,Emilia-Romagna,7582,7735,15317,26.62,56.71,4078,2024-11-17,19:00,1,-30.09
Regionali Speciali,Casalgrande,Reggio Nell'Emilia,Emilia-Romagna,7582,7735,15317,0.0,0.0,0,2024-11-17,23:00,2,0.0
Regionali Speciali,Casalgrande,Reggio Nell'Emilia,Emilia-Romagna,7582,7735,15317,0.0,0.0,0,2024-11-18,15:00,3,0.0
Regionali Speciali,Casina,Reggio Nell'Emilia,Emilia-Romagna,1906,1925,3831,11.75,25.75,450,2024-11-17,12:00,0,-14.0
Regionali Speciali,Casina,Reggio Nell'Emilia,Emilia-Romagna,1906,1925,3831,34.17,62.28,1309,2024-11-17,19:00,1,-28.11
Regionali Speciali,Casina,Reggio Nell'Emilia,Emilia-Romagna,1906,1925,3831,0.0,0.0,0,2024-11-17,23:00,2,0.0
Regionali Speciali,Casina,Reggio Nell'Emilia,Emilia-Romagna,1906,1925,3831,0.0,0.0,0,2024-11-18,15:00,3,0.0
Regionali Speciali,Castellarano,Reggio Nell'Emilia,Emilia-Romagna,6234,6248,12482,9.86,22.01,1231,2024-11-17,12:00,0,-12.15
Regionali Speciali,Castellarano,Reggio Nell'Emilia,Emilia-Romagna,6234,6248,12482,29.06,59.74,3627,2024-11-17,19:00,1,-30.68
Regionali Speciali,Castellarano,Reggio Nell'Emilia,Emilia-Romagna,6234,6248,12482,0.0,0.0,0,2024-11-17,23:00,2,0.0
Regionali Speciali,Castellarano,Reggio Nell'Emilia,Emilia-Romagna,6234,6248,12482,0.0,0.0,0,2024-11-18,15:00,3,0.0
Regionali Speciali,Castelnovo Di Sotto,Reggio Nell'Emilia,Emilia-Romagna,3591,3494,7085,9.61,21.07,681,2024-11-17,12:00,0,-11.46
Regionali Speciali,Castelnovo Di Sotto,Reggio Nell'Emilia,Emilia-Romagna,3591,3494,7085,28.62,55.53,2028,2024-11-17,19:00,1,-26.91
Regionali Speciali,Castelnovo Di Sotto,Reggio Nell'Emilia,Emilia-Romagna,3591,3494,7085,0.0,0.0,0,2024-11-17,23:00,2,0.0
Regionali Speciali,Castelnovo Di Sotto,Reggio Nell'Emilia,Emilia-Romagna,3591,3494,7085,0.0,0.0,0,2024-11-18,15:00,3,0.0
Regionali Speciali,Castelnovo Ne' Monti,Reggio Nell'Emilia,Emilia-Romagna,4315,4149,8464,12.04,27.36,1019,2024-11-17,12:00,0,-15.32
Regionali Speciali,Castelnovo Ne' Monti,Reggio Nell'Emilia,Emilia-Romagna,4315,4149,8464,30.72,62.33,2600,2024-11-17,19:00,1,-31.61
Regionali Speciali,Castelnovo Ne' Monti,Reggio Nell'Emilia,Emilia-Romagna,4315,4149,8464,0.0,0.0,0,2024-11-17,23:00,2,0.0
Regionali Speciali,Castelnovo Ne' Monti,Reggio Nell'Emilia,Emilia-Romagna,4315,4149,8464,0.0,0.0,0,2024-11-18,15:00,3,0.0
Regionali Speciali,Cavriago,Reggio Nell'Emilia,Emilia-Romagna,4175,3924,8099,12.11,25.45,981,2024-11-17,12:00,0,-13.34
Regionali Speciali,Cavriago,Reggio Nell'Emilia,Emilia-Romagna,4175,3924,8099,30.42,59.32,2464,2024-11-17,19:00,1,-28.9
Regionali Speciali,Cavriago,Reggio Nell'Emilia,Emilia-Romagna,4175,3924,8099,0.0,0.0,0,2024-11-17,23:00,2,0.0
Regionali Speciali,Cavriago,Reggio Nell'Emilia,Emilia-Romagna,4175,3924,8099,0.0,0.0,0,2024-11-18,15:00,3,0.0
Regionali Speciali,Canossa,Reggio Nell'Emilia,Emilia-Romagna,1523,1613,3136,8.77,23.89,275,2024-11-17,12:00,0,-15.12
Regionali Speciali,Canossa,Reggio Nell'Emilia,Emilia-Romagna,1523,1613,3136,24.3,55.93,762,2024-11-17,19:00,1,-31.63
Regionali Speciali,Canossa,Reggio Nell'Emilia,Emilia-Romagna,1523,1613,3136,0.0,0.0,0,2024-11-17,23:00,2,0.0
Regionali Speciali,Canossa,Reggio Nell'Emilia,Emilia-Romagna,1523,1613,3136,0.0,0.0,0,2024-11-18,15:00,3,0.0
Regionali Speciali,Correggio,Reggio Nell'Emilia,Emilia-Romagna,10012,9873,19885,12.79,25.36,2544,2024-11-17,12:00,0,-12.57
Regionali Speciali,Correggio,Reggio Nell'Emilia,Emilia-Romagna,10012,9873,19885,34.38,62.08,6837,2024-11-17,19:00,1,-27.7
Regionali Speciali,Correggio,Reggio Nell'Emilia,Emilia-Romagna,10012,9873,19885,0.0,0.0,0,2024-11-17,23:00,2,0.0
Regionali Speciali,Correggio,Reggio Nell'Emilia,Emilia-Romagna,10012,9873,19885,0.0,0.0,0,2024-11-18,15:00,3,0.0
Regionali Speciali,Fabbrico,Reggio Nell'Emilia,Emilia-Romagna,2580,2649,5229,12.39,24.51,648,2024-11-17,12:00,0,-12.12
Regionali Speciali,Fabbrico,Reggio Nell'Emilia,Emilia-Romagna,2580,2649,5229,33.05,59.21,1728,2024-11-17,19:00,1,-26.16
Regionali Speciali,Fabbrico,Reggio Nell'Emilia,Emilia-Romagna,2580,2649,5229,0.0,0.0,0,2024-11-17,23:00,2,0.0
Regionali Speciali,Fabbrico,Reggio Nell'Emilia,Emilia-Romagna,2580,2649,5229,0.0,0.0,0,2024-11-18,15:00,3,0.0
Regionali Speciali,Gattatico,Reggio Nell'Emilia,Emilia-Romagna,2367,2455,4822,8.75,21.31,422,2024-11-17,12:00,0,-12.56
Regionali Speciali,Gattatico,Reggio Nell'Emilia,Emilia-Romagna,2367,2455,4822,26.42,55.64,1274,2024-11-17,19:00,1,-29.22
Regionali Speciali,Gattatico,Reggio Nell'Emilia,Emilia-Romagna,2367,2455,4822,0.0,0.0,0,2024-11-17,23:00,2,0.0
Regionali Speciali,Gattatico,Reggio Nell'Emilia,Emilia-Romagna,2367,2455,4822,0.0,0.0,0,2024-11-18,15:00,3,0.0
Regionali Speciali,Gualtieri,Reggio Nell'Emilia,Emilia-Romagna,2805,2832,5637,9.15,19.9,516,2024-11-17,12:00,0,-10.75
Regionali Speciali,Gualtieri,Reggio Nell'Emilia,Emilia-Romagna,2805,2832,5637,24.71,52.72,1393,2024-11-17,19:00,1,-28.01
Regionali Speciali,Gualtieri,Reggio Nell'Emilia,Emilia-Romagna,2805,2832,5637,0.0,0.0,0,2024-11-17,23:00,2,0.0
Regionali Speciali,Gualtieri,Reggio Nell'Emilia,Emilia-Romagna,2805,2832,5637,0.0,0.0,0,2024-11-18,15:00,3,0.0
Regionali Speciali,Guastalla,Reggio Nell'Emilia,Emilia-Romagna,6015,5807,11822,10.43,21.24,1233,2024-11-17,12:00,0,-10.81
Regionali Speciali,Guastalla,Reggio Nell'Emilia,Emilia-Romagna,6015,5807,11822,27.92,56.99,3301,2024-11-17,19:00,1,-29.07
Regionali Speciali,Guastalla,Reggio Nell'Emilia,Emilia-Romagna,6015,5807,11822,0.0,0.0,0,2024-11-17,23:00,2,0.0
Regionali Speciali,Guastalla,Reggio Nell'Emilia,Emilia-Romagna,6015,5807,11822,0.0,0.0,0,2024-11-18,15:00,3,0.0
Regionali Speciali,Luzzara,Reggio Nell'Emilia,Emilia-Romagna,3489,3495,6984,9.62,20.77,672,2024-11-17,12:00,0,-11.15
Regionali Speciali,Luzzara,Reggio Nell'Emilia,Emilia-Romagna,3489,3495,6984,27.19,56.1,1899,2024-11-17,19:00,1,-28.91
Regionali Speciali,Luzzara,Reggio Nell'Emilia,Emilia-Romagna,3489,3495,6984,0.0,0.0,0,2024-11-17,23:00,2,0.0
Regionali Speciali,Luzzara,Reggio Nell'Emilia,Emilia-Romagna,3489,3495,6984,0.0,0.0,0,2024-11-18,15:00,3,0.0
Regionali Speciali,Montecchio Emilia,Reggio Nell'Emilia,Emilia-Romagna,4335,4111,8446,11.09,23.31,937,2024-11-17,12:00,0,-12.22
Regionali Speciali,Montecchio Emilia,Reggio Nell'Emilia,Emilia-Romagna,4335,4111,8446,28.88,59.22,2439,2024-11-17,19:00,1,-30.34
Regionali Speciali,Montecchio Emilia,Reggio Nell'Emilia,Emilia-Romagna,4335,4111,8446,0.0,0.0,0,2024-11-17,23:00,2,0.0
Regionali Speciali,Montecchio Emilia,Reggio Nell'Emilia,Emilia-Romagna,4335,4111,8446,0.0,0.0,0,2024-11-18,15:00,3,0.0
Regionali Speciali,Novellara,Reggio Nell'Emilia,Emilia-Romagna,5398,5117,10515,12.93,24.1,1360,2024-11-17,12:00,0,-11.17
Regionali Speciali,Novellara,Reggio Nell'Emilia,Emilia-Romagna,5398,5117,10515,32.52,60.98,3420,2024-11-17,19:00,1,-28.46
Regionali Speciali,Novellara,Reggio Nell'Emilia,Emilia-Romagna,5398,5117,10515,0.0,0.0,0,2024-11-17,23:00,2,0.0
Regionali Speciali,Novellara,Reggio Nell'Emilia,Emilia-Romagna,5398,5117,10515,0.0,0.0,0,2024-11-18,15:00,3,0.0
Regionali Speciali,Poviglio,Reggio Nell'Emilia,Emilia-Romagna,2991,2992,5983,8.88,22.33,531,2024-11-17,12:00,0,-13.45
Regionali Speciali,Poviglio,Reggio Nell'Emilia,Emilia-Romagna,2991,2992,5983,26.24,53.99,1570,2024-11-17,19:00,1,-27.75
Regionali Speciali,Poviglio,Reggio Nell'Emilia,Emilia-Romagna,2991,2992,5983,0.0,0.0,0,2024-11-17,23:00,2,0.0
Regionali Speciali,Poviglio,Reggio Nell'Emilia,Emilia-Romagna,2991,2992,5983,0.0,0.0,0,2024-11-18,15:00,3,0.0
Regionali Speciali,Quattro Castella,Reggio Nell'Emilia,Emilia-Romagna,5578,5355,10933,13.62,26.01,1489,2024-11-17,12:00,0,-12.39
Regionali Speciali,Quattro Castella,Reggio Nell'Emilia,Emilia-Romagna,5578,5355,10933,34.98,64.05,3824,2024-11-17,19:00,1,-29.07
Regionali Speciali,Quattro Castella,Reggio Nell'Emilia,Emilia-Romagna,5578,5355,10933,0.0,0.0,0,2024-11-17,23:00,2,0.0
Regionali Speciali,Quattro Castella,Reggio Nell'Emilia,Emilia-Romagna,5578,5355,10933,0.0,0.0,0,2024-11-18,15:00,3,0.0
Regionali Speciali,Reggiolo,Reggio Nell'Emilia,Emilia-Romagna,3738,3719,7457,10.15,21.72,757,2024-11-17,12:00,0,-11.57
Regionali Speciali,Reggiolo,Reggio Nell'Emilia,Emilia-Romagna,3738,3719,7457,28.28,55.87,2109,2024-11-17,19:00,1,-27.59
Regionali Speciali,Reggiolo,Reggio Nell'Emilia,Emilia-Romagna,3738,3719,7457,0.0,0.0,0,2024-11-17,23:00,2,0.0
Regionali Speciali,Reggiolo,Reggio Nell'Emilia,Emilia-Romagna,3738,3719,7457,0.0,0.0,0,2024-11-18,15:00,3,0.0
Regionali Speciali,Reggio Nell'Emilia,Reggio Nell'Emilia,Emilia-Romagna,65855,62650,128505,11.77,23.3,15125,2024-11-17,12:00,0,-11.53
Regionali Speciali,Reggio Nell'Emilia,Reggio Nell'Emilia,Emilia-Romagna,65855,62650,128505,31.59,58.2,40589,2024-11-17,19:00,1,-26.61
Regionali Speciali,Reggio Nell'Emilia,Reggio Nell'Emilia,Emilia-Romagna,65855,62650,128505,0.0,0.0,0,2024-11-17,23:00,2,0.0
Regionali Speciali,Reggio Nell'Emilia,Reggio Nell'Emilia,Emilia-Romagna,65855,62650,128505,0.0,0.0,0,2024-11-18,15:00,3,0.0
Regionali Speciali,Rio Saliceto,Reggio Nell'Emilia,Emilia-Romagna,2413,2356,4769,11.95,25.19,570,2024-11-17,12:00,0,-13.24
Regionali Speciali,Rio Saliceto,Reggio Nell'Emilia,Emilia-Romagna,2413,2356,4769,33.13,61.48,1580,2024-11-17,19:00,1,-28.35
Regionali Speciali,Rio Saliceto,Reggio Nell'Emilia,Emilia-Romagna,2413,2356,4769,0.0,0.0,0,2024-11-17,23:00,2,0.0
Regionali Speciali,Rio Saliceto,Reggio Nell'Emilia,Emilia-Romagna,2413,2356,4769,0.0,0.0,0,2024-11-18,15:00,3,0.0
Regionali Speciali,Rolo,Reggio Nell'Emilia,Emilia-Romagna,1510,1607,3117,9.72,20.59,303,2024-11-17,12:00,0,-10.87
Regionali Speciali,Rolo,Reggio Nell'Emilia,Emilia-Romagna,1510,1607,3117,30.57,60.21,953,2024-11-17,19:00,1,-29.64
Regionali Speciali,Rolo,Reggio Nell'Emilia,Emilia-Romagna,1510,1607,3117,0.0,0.0,0,2024-11-17,23:00,2,0.0
Regionali Speciali,Rolo,Reggio Nell'Emilia,Emilia-Romagna,1510,1607,3117,0.0,0.0,0,2024-11-18,15:00,3,0.0
Regionali Speciali,Rubiera,Reggio Nell'Emilia,Emilia-Romagna,5933,5811,11744,11.2,25.04,1315,2024-11-17,12:00,0,-13.84
Regionali Speciali,Rubiera,Reggio Nell'Emilia,Emilia-Romagna,5933,5811,11744,32.75,59.89,3846,2024-11-17,19:00,1,-27.14
Regionali Speciali,Rubiera,Reggio Nell'Emilia,Emilia-Romagna,5933,5811,11744,0.0,0.0,0,2024-11-17,23:00,2,0.0
Regionali Speciali,Rubiera,Reggio Nell'Emilia,Emilia-Romagna,5933,5811,11744,0.0,0.0,0,2024-11-18,15:00,3,0.0
Regionali Speciali,San Martino In Rio,Reggio Nell'Emilia,Emilia-Romagna,3237,3257,6494,11.19,24.53,727,2024-11-17,12:00,0,-13.34
Regionali Speciali,San Martino In Rio,Reggio Nell'Emilia,Emilia-Romagna,3237,3257,6494,31.57,62.23,2050,2024-11-17,19:00,1,-30.66
Regionali Speciali,San Martino In Rio,Reggio Nell'Emilia,Emilia-Romagna,3237,3257,6494,0.0,0.0,0,2024-11-17,23:00,2,0.0
Regionali Speciali,San Martino In Rio,Reggio Nell'Emilia,Emilia-Romagna,3237,3257,6494,0.0,0.0,0,2024-11-18,15:00,3,0.0
Regionali Speciali,San Polo D'Enza,Reggio Nell'Emilia,Emilia-Romagna,2460,2401,4861,10.35,22.92,503,2024-11-17,12:00,0,-12.57
Regionali Speciali,San Polo D'Enza,Reggio Nell'Emilia,Emilia-Romagna,2460,2401,4861,28.43,59.21,1382,2024-11-17,19:00,1,-30.78
Regionali Speciali,San Polo D'Enza,Reggio Nell'Emilia,Emilia-Romagna,2460,2401,4861,0.0,0.0,0,2024-11-17,23:00,2,0.0
Regionali Speciali,San Polo D'Enza,Reggio Nell'Emilia,Emilia-Romagna,2460,2401,4861,0.0,0.0,0,2024-11-18,15:00,3,0.0
Regionali Speciali,Sant'Ilario D'Enza,Reggio Nell'Emilia,Emilia-Romagna,4610,4361,8971,10.88,21.73,976,2024-11-17,12:00,0,-10.85
Regionali Speciali,Sant'Ilario D'Enza,Reggio Nell'Emilia,Emilia-Romagna,4610,4361,8971,28.84,57.34,2587,2024-11-17,19:00,1,-28.5
Regionali Speciali,Sant'Ilario D'Enza,Reggio Nell'Emilia,Emilia-Romagna,4610,4361,8971,0.0,0.0,0,2024-11-17,23:00,2,0.0
Regionali Speciali,Sant'Ilario D'Enza,Reggio Nell'Emilia,Emilia-Romagna,4610,4361,8971,0.0,0.0,0,2024-11-18,15:00,3,0.0
Regionali Speciali,Scandiano,Reggio Nell'Emilia,Emilia-Romagna,10931,10364,21295,13.07,24.66,2783,2024-11-17,12:00,0,-11.59
Regionali Speciali,Scandiano,Reggio Nell'Emilia,Emilia-Romagna,10931,10364,21295,35.17,62.76,7490,2024-11-17,19:00,1,-27.59
Regionali Speciali,Scandiano,Reggio Nell'Emilia,Emilia-Romagna,10931,10364,21295,0.0,0.0,0,2024-11-17,23:00,2,0.0
Regionali Speciali,Scandiano,Reggio Nell'Emilia,Emilia-Romagna,10931,10364,21295,0.0,0.0,0,2024-11-18,15:00,3,0.0
Regionali Speciali,Toano,Reggio Nell'Emilia,Emilia-Romagna,1697,1774,3471,8.24,21.92,286,2024-11-17,12:00,0,-13.68
Regionali Speciali,Toano,Reggio Nell'Emilia,Emilia-Romagna,1697,1774,3471,21.98,57.94,763,2024-11-17,19:00,1,-35.96
Regionali Speciali,Toano,Reggio Nell'Emilia,Emilia-Romagna,1697,1774,3471,0.0,0.0,0,2024-11-17,23:00,2,0.0
Regionali Speciali,Toano,Reggio Nell'Emilia,Emilia-Romagna,1697,1774,3471,0.0,0.0,0,2024-11-18,15:00,3,0.0
Regionali Speciali,Ventasso,Reggio Nell'Emilia,Emilia-Romagna,1809,1834,3643,12.49,22.74,455,2024-11-17,12:00,0,-10.25
Regionali Speciali,Ventasso,Reggio Nell'Emilia,Emilia-Romagna,1809,1834,3643,32.36,57.43,1179,2024-11-17,19:00,1,-25.07
Regionali Speciali,Ventasso,Reggio Nell'Emilia,Emilia-Romagna,1809,1834,3643,0.0,0.0,0,2024-11-17,23:00,2,0.0
Regionali Speciali,Ventasso,Reggio Nell'Emilia,Emilia-Romagna,1809,1834,3643,0.0,0.0,0,2024-11-18,15:00,3,0.0
