ele_info,comune,provincia,regione,ele_f,ele_m,ele_t,perc,perc_r,vot_t,data,ora,update_number,url,perc_diff
Regionali Speciali,Nocera Umbra,Terni,Umbria,2429,2488,4917,41.2,62.42,365,2024-11-18,15:00,3,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/100580340,-21.22
Regionali Speciali,Norcia,Terni,Umbria,1815,1835,3650,7.97,21.87,291,2024-11-17,12:00,0,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/100580350,-13.9
Regionali Speciali,Norcia,Terni,Umbria,1815,1835,3650,29.56,55.71,1079,2024-11-17,19:00,1,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/100580350,-26.15
Regionali Speciali,Norcia,Terni,Umbria,1815,1835,3650,36.33,71.6,1326,2024-11-17,23:00,2,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/100580350,-35.27
Regionali Speciali,Norcia,Terni,Umbria,1815,1835,3650,56.12,71.6,1567,2024-11-18,15:00,3,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/100580350,-15.48
Regionali Speciali,Paciano,Terni,Umbria,383,387,770,10.13,19.95,78,2024-11-17,12:00,0,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/100580360,-9.82
Regionali Speciali,Paciano,Terni,Umbria,383,387,770,34.81,53.07,268,2024-11-17,19:00,1,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/100580360,-18.26
Regionali Speciali,Paciano,Terni,Umbria,383,387,770,41.17,66.62,317,2024-11-17,23:00,2,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/100580360,-25.45
Regionali Speciali,Paciano,Terni,Umbria,383,387,770,58.96,66.62,454,2024-11-18,15:00,3,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/100580360,-7.66
Regionali Speciali,Panicale,Terni,Umbria,2198,2091,4289,8.79,17.99,377,2024-11-17,12:00,0,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/100580370,-9.2
Regionali Speciali,Panicale,Terni,Umbria,2198,2091,4289,29.42,49.17,1262,2024-11-17,19:00,1,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/100580370,-19.75
Regionali Speciali,Panicale,Terni,Umbria,2198,2091,4289,35.74,63.21,1533,2024-11-17,23:00,2,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/100580370,-27.47
Regionali Speciali,Panicale,Terni,Umbria,2198,2091,4289,52.06,63.21,2233,2024-11-18,15:00,3,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/100580370,-11.15
Regionali Speciali,Passignano Sul Trasimeno,Terni,Umbria,2469,2379,4848,10.07,22.04,488,2024-11-17,12:00,0,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/100580380,-11.97
Regionali Speciali,Passignano Sul Trasimeno,Terni,Umbria,2469,2379,4848,29.08,51.91,1410,2024-11-17,19:00,1,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/100580380,-22.83
Regionali Speciali,Passignano Sul Trasimeno,Terni,Umbria,2469,2379,4848,34.63,63.3,1679,2024-11-17,23:00,2,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/100580380,-28.67
Regionali Speciali,Passignano Sul Trasimeno,Terni,Umbria,2469,2379,4848,0.0,0.0,0,2024-11-18,15:00,3,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/100580380,0.0
Regionali Speciali,Perugia,Terni,Umbria,67551,62278,129829,11.12,22.04,14431,2024-11-17,12:00,0,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/100580390,-10.92
Regionali Speciali,Perugia,Terni,Umbria,67551,62278,129829,33.67,54.7,43711,2024-11-17,19:00,1,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/100580390,-21.03
Regionali Speciali,Perugia,Terni,Umbria,67551,62278,129829,40.66,66.35,52793,2024-11-17,23:00,2,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/100580390,-25.69
Regionali Speciali,Perugia,Terni,Umbria,67551,62278,129829,56.61,66.35,17683,2024-11-18,15:00,3,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/100580390,-9.74
Regionali Speciali,Piegaro,Terni,Umbria,1405,1343,2748,8.26,19.45,227,2024-11-17,12:00,0,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/100580400,-11.19
Regionali Speciali,Piegaro,Terni,Umbria,1405,1343,2748,29.91,55.6,822,2024-11-17,19:00,1,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/100580400,-25.69
Regionali Speciali,Piegaro,Terni,Umbria,1405,1343,2748,37.34,67.33,1026,2024-11-17,23:00,2,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/100580400,-29.99
Regionali Speciali,Piegaro,Terni,Umbria,1405,1343,2748,52.63,67.33,950,2024-11-18,15:00,3,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/100580400,-14.7
Regionali Speciali,Pietralunga,Terni,Umbria,932,914,1846,8.5,16.24,157,2024-11-17,12:00,0,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/100580410,-7.74
Regionali Speciali,Pietralunga,Terni,Umbria,932,914,1846,31.09,51.12,574,2024-11-17,19:00,1,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/100580410,-20.03
Regionali Speciali,Pietralunga,Terni,Umbria,932,914,1846,36.73,61.43,678,2024-11-17,23:00,2,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/100580410,-24.7
Regionali Speciali,Pietralunga,Terni,Umbria,932,914,1846,53.41,61.43,986,2024-11-18,15:00,3,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/100580410,-8.02
Regionali Speciali,Poggiodomo,Terni,Umbria,30,50,80,16.25,23.6,13,2024-11-17,12:00,0,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/100580420,-7.35
Regionali Speciali,Poggiodomo,Terni,Umbria,30,50,80,40.0,62.92,32,2024-11-17,19:00,1,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/100580420,-22.92
Regionali Speciali,Poggiodomo,Terni,Umbria,30,50,80,40.0,66.29,32,2024-11-17,23:00,2,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/100580420,-26.29
Regionali Speciali,Poggiodomo,Terni,Umbria,30,50,80,62.5,66.29,50,2024-11-18,15:00,3,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/100580420,-3.79
Regionali Speciali,Preci,Terni,Umbria,296,293,589,9.0,23.13,53,2024-11-17,12:00,0,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/100580430,-14.13
Regionali Speciali,Preci,Terni,Umbria,296,293,589,33.96,63.39,200,2024-11-17,19:00,1,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/100580430,-29.43
Regionali Speciali,Preci,Terni,Umbria,296,293,589,40.41,73.04,238,2024-11-17,23:00,2,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/100580430,-32.63
Regionali Speciali,Preci,Terni,Umbria,296,293,589,60.27,73.04,355,2024-11-18,15:00,3,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/100580430,-12.77
Regionali Speciali,San Giustino,Terni,Umbria,4724,4495,9219,9.32,19.86,859,2024-11-17,12:00,0,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/100580440,-10.54
Regionali Speciali,San Giustino,Terni,Umbria,4724,4495,9219,31.16,53.45,2873,2024-11-17,19:00,1,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/100580440,-22.29
Regionali Speciali,San Giustino,Terni,Umbria,4724,4495,9219,36.78,64.53,3391,2024-11-17,23:00,2,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/100580440,-27.75
Regionali Speciali,San Giustino,Terni,Umbria,4724,4495,9219,0.0,0.0,0,2024-11-18,15:00,3,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/100580440,0.0
Regionali Speciali,Sant'Anatolia Di Narco,Terni,Umbria,195,236,431,11.6,20.29,50,2024-11-17,12:00,0,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/100580450,-8.69
Regionali Speciali,Sant'Anatolia Di Narco,Terni,Umbria,195,236,431,30.63,50.93,132,2024-11-17,19:00,1,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/100580450,-20.3
Regionali Speciali,Sant'Anatolia Di Narco,Terni,Umbria,195,236,431,37.59,65.63,162,2024-11-17,23:00,2,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/100580450,-28.04
Regionali Speciali,Sant'Anatolia Di Narco,Terni,Umbria,195,236,431,56.38,65.63,243,2024-11-18,15:00,3,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/100580450,-9.25
Regionali Speciali,Scheggia E Pascelupo,Terni,Umbria,651,654,1305,10.65,19.12,139,2024-11-17,12:00,0,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/100580460,-8.47
Regionali Speciali,Scheggia E Pascelupo,Terni,Umbria,651,654,1305,27.97,48.15,365,2024-11-17,19:00,1,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/100580460,-20.18
Regionali Speciali,Scheggia E Pascelupo,Terni,Umbria,651,654,1305,32.18,56.08,420,2024-11-17,23:00,2,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/100580460,-23.9
Regionali Speciali,Scheggia E Pascelupo,Terni,Umbria,651,654,1305,42.45,56.08,554,2024-11-18,15:00,3,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/100580460,-13.63
Regionali Speciali,Scheggino,Terni,Umbria,178,197,375,13.6,21.84,51,2024-11-17,12:00,0,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/100580470,-8.24
Regionali Speciali,Scheggino,Terni,Umbria,178,197,375,38.4,61.58,144,2024-11-17,19:00,1,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/100580470,-23.18
Regionali Speciali,Scheggino,Terni,Umbria,178,197,375,45.87,73.68,172,2024-11-17,23:00,2,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/100580470,-27.81
Regionali Speciali,Scheggino,Terni,Umbria,178,197,375,0.0,0.0,0,2024-11-18,15:00,3,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/100580470,0.0
Regionali Speciali,Sellano,Terni,Umbria,423,467,890,6.07,12.6,54,2024-11-17,12:00,0,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/100580480,-6.53
Regionali Speciali,Sellano,Terni,Umbria,423,467,890,27.53,49.4,245,2024-11-17,19:00,1,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/100580480,-21.87
Regionali Speciali,Sellano,Terni,Umbria,423,467,890,31.35,64.6,279,2024-11-17,23:00,2,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/100580480,-33.25
Regionali Speciali,Sellano,Terni,Umbria,423,467,890,48.99,64.6,436,2024-11-18,15:00,3,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/100580480,-15.61
Regionali Speciali,Sigillo,Terni,Umbria,1128,1046,2174,8.92,19.3,194,2024-11-17,12:00,0,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/100580490,-10.38
Regionali Speciali,Sigillo,Terni,Umbria,1128,1046,2174,28.66,51.84,623,2024-11-17,19:00,1,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/100580490,-23.18
Regionali Speciali,Sigillo,Terni,Umbria,1128,1046,2174,33.35,61.72,725,2024-11-17,23:00,2,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/100580490,-28.37
Regionali Speciali,Sigillo,Terni,Umbria,1128,1046,2174,48.67,61.72,1058,2024-11-18,15:00,3,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/100580490,-13.05
Regionali Speciali,Spello,Terni,Umbria,3688,3464,7152,9.12,17.42,652,2024-11-17,12:00,0,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/100580500,-8.3
Regionali Speciali,Spello,Terni,Umbria,3688,3464,7152,31.07,49.67,2222,2024-11-17,19:00,1,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/100580500,-18.6
Regionali Speciali,Spello,Terni,Umbria,3688,3464,7152,39.3,66.75,2811,2024-11-17,23:00,2,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/100580500,-27.45
Regionali Speciali,Spello,Terni,Umbria,3688,3464,7152,0.0,0.0,0,2024-11-18,15:00,3,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/100580500,0.0
Regionali Speciali,Spoleto,Terni,Umbria,15499,14701,30200,8.54,17.44,2578,2024-11-17,12:00,0,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/100580510,-8.9
Regionali Speciali,Spoleto,Terni,Umbria,15499,14701,30200,28.22,48.72,8522,2024-11-17,19:00,1,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/100580510,-20.5
Regionali Speciali,Spoleto,Terni,Umbria,15499,14701,30200,33.69,60.35,10174,2024-11-17,23:00,2,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/100580510,-26.66
Regionali Speciali,Spoleto,Terni,Umbria,15499,14701,30200,0.0,0.0,0,2024-11-18,15:00,3,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/100580510,0.0
Regionali Speciali,Todi,Terni,Umbria,6613,6409,13022,9.11,17.22,1186,2024-11-17,12:00,0,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/100580520,-8.11
Regionali Speciali,Todi,Terni,Umbria,6613,6409,13022,30.49,50.9,3970,2024-11-17,19:00,1,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/100580520,-20.41
Regionali Speciali,Todi,Terni,Umbria,6613,6409,13022,38.63,66.03,5031,2024-11-17,23:00,2,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/100580520,-27.4
Regionali Speciali,Todi,Terni,Umbria,6613,6409,13022,0.0,0.0,0,2024-11-18,15:00,3,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/100580520,0.0
Regionali Speciali,Torgiano,Terni,Umbria,2796,2690,5486,9.06,19.4,497,2024-11-17,12:00,0,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/100580530,-10.34
Regionali Speciali,Torgiano,Terni,Umbria,2796,2690,5486,35.45,55.26,1945,2024-11-17,19:00,1,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/100580530,-19.81
Regionali Speciali,Torgiano,Terni,Umbria,2796,2690,5486,43.29,67.59,2375,2024-11-17,23:00,2,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/100580530,-24.3
Regionali Speciali,Torgiano,Terni,Umbria,2796,2690,5486,0.0,0.0,0,2024-11-18,15:00,3,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/100580530,0.0
Regionali Speciali,Trevi,Terni,Umbria,3460,3328,6788,8.24,18.46,559,2024-11-17,12:00,0,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/100580540,-10.22
Regionali Speciali,Trevi,Terni,Umbria,3460,3328,6788,28.06,50.84,1905,2024-11-17,19:00,1,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/100580540,-22.78
Regionali Speciali,Trevi,Terni,Umbria,3460,3328,6788,33.88,60.92,2300,2024-11-17,23:00,2,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/100580540,-27.04
Regionali Speciali,Trevi,Terni,Umbria,3460,3328,6788,47.04,60.92,254,2024-11-18,15:00,3,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/100580540,-13.88
Regionali Speciali,Tuoro Sul Trasimeno,Terni,Umbria,1606,1540,3146,9.15,19.12,288,2024-11-17,12:00,0,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/100580550,-9.97
Regionali Speciali,Tuoro Sul Trasimeno,Terni,Umbria,1606,1540,3146,29.62,51.37,932,2024-11-17,19:00,1,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/100580550,-21.75
Regionali Speciali,Tuoro Sul Trasimeno,Terni,Umbria,1606,1540,3146,36.14,60.59,1137,2024-11-17,23:00,2,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/100580550,-24.45
Regionali Speciali,Tuoro Sul Trasimeno,Terni,Umbria,1606,1540,3146,44.54,60.59,962,2024-11-18,15:00,3,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/100580550,-16.05
Regionali Speciali,Umbertide,Terni,Umbria,6458,6124,12582,10.17,19.22,1279,2024-11-17,12:00,0,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/100580560,-9.05
Regionali Speciali,Umbertide,Terni,Umbria,6458,6124,12582,35.53,58.11,4470,2024-11-17,19:00,1,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/100580560,-22.58
Regionali Speciali,Umbertide,Terni,Umbria,6458,6124,12582,42.15,68.38,5303,2024-11-17,23:00,2,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/100580560,-26.23
Regionali Speciali,Umbertide,Terni,Umbria,6458,6124,12582,57.99,68.38,4168,2024-11-18,15:00,3,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/100580560,-10.39
Regionali Speciali,Valfabbrica,Terni,Umbria,1368,1346,2714,10.83,22.54,294,2024-11-17,12:00,0,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/100580570,-11.71
Regionali Speciali,Valfabbrica,Terni,Umbria,1368,1346,2714,35.22,59.23,956,2024-11-17,19:00,1,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/100580570,-24.01
Regionali Speciali,Valfabbrica,Terni,Umbria,1368,1346,2714,43.07,70.26,1169,2024-11-17,23:00,2,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/100580570,-27.19
Regionali Speciali,Valfabbrica,Terni,Umbria,1368,1346,2714,57.52,70.26,1561,2024-11-18,15:00,3,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/100580570,-12.74
Regionali Speciali,Vallo Di Nera,Terni,Umbria,146,137,283,6.01,20.0,17,2024-11-17,12:00,0,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/100580580,-13.99
Regionali Speciali,Vallo Di Nera,Terni,Umbria,146,137,283,33.92,60.68,96,2024-11-17,19:00,1,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/100580580,-26.76
Regionali Speciali,Vallo Di Nera,Terni,Umbria,146,137,283,39.58,69.15,112,2024-11-17,23:00,2,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/100580580,-29.57
Regionali Speciali,Vallo Di Nera,Terni,Umbria,146,137,283,59.01,69.15,167,2024-11-18,15:00,3,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/100580580,-10.14
Regionali Speciali,Valtopina,Terni,Umbria,553,557,1110,6.85,18.03,76,2024-11-17,12:00,0,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/100580590,-11.18
Regionali Speciali,Valtopina,Terni,Umbria,553,557,1110,29.46,51.86,327,2024-11-17,19:00,1,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/100580590,-22.4
Regionali Speciali,Valtopina,Terni,Umbria,553,557,1110,36.13,64.31,401,2024-11-17,23:00,2,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/100580590,-28.18
Regionali Speciali,Valtopina,Terni,Umbria,553,557,1110,50.9,64.31,565,2024-11-18,15:00,3,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/100580590,-13.41
Regionali Speciali,Acquasparta,Terni,Umbria,1865,1712,3577,8.64,19.02,309,2024-11-17,12:00,0,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/100800010,-10.38
Regionali Speciali,Acquasparta,Terni,Umbria,1865,1712,3577,29.91,54.49,1070,2024-11-17,19:00,1,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/100800010,-24.58
Regionali Speciali,Acquasparta,Terni,Umbria,1865,1712,3577,37.21,65.03,1331,2024-11-17,23:00,2,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/100800010,-27.82
Regionali Speciali,Acquasparta,Terni,Umbria,1865,1712,3577,0.0,0.0,0,2024-11-18,15:00,3,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/100800010,0.0
Regionali Speciali,Allerona,Terni,Umbria,713,685,1398,6.58,11.32,92,2024-11-17,12:00,0,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/100800020,-4.74
Regionali Speciali,Allerona,Terni,Umbria,713,685,1398,29.9,48.25,418,2024-11-17,19:00,1,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/100800020,-18.35
Regionali Speciali,Allerona,Terni,Umbria,713,685,1398,36.84,60.4,515,2024-11-17,23:00,2,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/100800020,-23.56
Regionali Speciali,Allerona,Terni,Umbria,713,685,1398,0.0,0.0,0,2024-11-18,15:00,3,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/100800020,0.0
Regionali Speciali,Alviano,Terni,Umbria,603,568,1171,8.2,19.83,96,2024-11-17,12:00,0,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/100800030,-11.63
Regionali Speciali,Alviano,Terni,Umbria,603,568,1171,33.65,59.92,394,2024-11-17,19:00,1,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/100800030,-26.27
Regionali Speciali,Alviano,Terni,Umbria,603,568,1171,42.61,72.0,499,2024-11-17,23:00,2,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/100800030,-29.39
Regionali Speciali,Alviano,Terni,Umbria,603,568,1171,53.03,72.0,621,2024-11-18,15:00,3,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/100800030,-18.97
Regionali Speciali,Amelia,Terni,Umbria,4903,4812,9715,9.88,17.99,960,2024-11-17,12:00,0,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/100800040,-8.11
Regionali Speciali,Amelia,Terni,Umbria,4903,4812,9715,32.89,52.68,3195,2024-11-17,19:00,1,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/100800040,-19.79
Regionali Speciali,Amelia,Terni,Umbria,4903,4812,9715,40.58,65.31,3942,2024-11-17,23:00,2,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/100800040,-24.73
Regionali Speciali,Amelia,Terni,Umbria,4903,4812,9715,0.0,0.0,0,2024-11-18,15:00,3,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/100800040,0.0
Regionali Speciali,Arrone,Terni,Umbria,1060,992,2052,8.67,17.75,178,2024-11-17,12:00,0,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/100800050,-9.08
Regionali Speciali,Arrone,Terni,Umbria,1060,992,2052,30.95,56.54,635,2024-11-17,19:00,1,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/100800050,-25.59
Regionali Speciali,Arrone,Terni,Umbria,1060,992,2052,36.7,67.21,753,2024-11-17,23:00,2,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/100800050,-30.51
Regionali Speciali,Arrone,Terni,Umbria,1060,992,2052,0.0,0.0,0,2024-11-18,15:00,3,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/100800050,0.0
Regionali Speciali,Attigliano,Terni,Umbria,748,736,1484,12.67,22.58,188,2024-11-17,12:00,0,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/100800060,-9.91
Regionali Speciali,Attigliano,Terni,Umbria,748,736,1484,37.26,58.44,553,2024-11-17,19:00,1,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/100800060,-21.18
Regionali Speciali,Attigliano,Terni,Umbria,748,736,1484,43.26,69.97,642,2024-11-17,23:00,2,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/100800060,-26.71
Regionali Speciali,Attigliano,Terni,Umbria,748,736,1484,58.56,69.97,869,2024-11-18,15:00,3,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/100800060,-11.41
Regionali Speciali,Avigliano Umbro,Terni,Umbria,941,985,1926,9.09,17.2,175,2024-11-17,12:00,0,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/100800061,-8.11
Regionali Speciali,Avigliano Umbro,Terni,Umbria,941,985,1926,35.46,59.77,683,2024-11-17,19:00,1,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/100800061,-24.31
Regionali Speciali,Avigliano Umbro,Terni,Umbria,941,985,1926,42.47,71.18,818,2024-11-17,23:00,2,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/100800061,-28.71
Regionali Speciali,Avigliano Umbro,Terni,Umbria,941,985,1926,61.73,71.18,1189,2024-11-18,15:00,3,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/100800061,-9.45
Regionali Speciali,Baschi,Terni,Umbria,1072,1065,2137,9.83,17.15,210,2024-11-17,12:00,0,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/100800070,-7.32
Regionali Speciali,Baschi,Terni,Umbria,1072,1065,2137,31.26,52.41,668,2024-11-17,19:00,1,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/100800070,-21.15
Regionali Speciali,Baschi,Terni,Umbria,1072,1065,2137,38.93,64.12,832,2024-11-17,23:00,2,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/100800070,-25.19
Regionali Speciali,Baschi,Terni,Umbria,1072,1065,2137,0.0,0.0,0,2024-11-18,15:00,3,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/100800070,0.0
Regionali Speciali,Calvi Dell'Umbria,Terni,Umbria,727,713,1440,8.06,16.25,116,2024-11-17,12:00,0,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/100800080,-8.19
Regionali Speciali,Calvi Dell'Umbria,Terni,Umbria,727,713,1440,24.38,48.09,351,2024-11-17,19:00,1,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/100800080,-23.71
Regionali Speciali,Calvi Dell'Umbria,Terni,Umbria,727,713,1440,28.96,58.5,417,2024-11-17,23:00,2,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/100800080,-29.54
Regionali Speciali,Calvi Dell'Umbria,Terni,Umbria,727,713,1440,0.0,0.0,0,2024-11-18,15:00,3,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/100800080,0.0
Regionali Speciali,Castel Giorgio,Terni,Umbria,892,831,1723,10.33,19.64,178,2024-11-17,12:00,0,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/100800090,-9.31
Regionali Speciali,Castel Giorgio,Terni,Umbria,892,831,1723,32.5,52.53,560,2024-11-17,19:00,1,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/100800090,-20.03
Regionali Speciali,Castel Giorgio,Terni,Umbria,892,831,1723,37.96,63.86,654,2024-11-17,23:00,2,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/100800090,-25.9
