ele_info,comune,provincia,regione,ele_f,ele_m,ele_t,perc,perc_r,vot_t,data,ora,update_number,url,perc_diff
Regionali Speciali,Verghereto,Forli'-Cesena,Emilia-Romagna,694,767,1461,46.75,66.78,683,2024-11-18,15:00,3,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/080320490,-29.99
Regionali Speciali,Bastiglia,Modena,Emilia-Romagna,1579,1618,3197,45.73,71.3,1462,2024-11-18,15:00,3,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/080500010,-35.86
Regionali Speciali,Bomporto,Modena,Emilia-Romagna,3987,3999,7986,43.79,69.22,3497,2024-11-18,15:00,3,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/080500020,-36.74
Regionali Speciali,Campogalliano,Modena,Emilia-Romagna,3442,3430,6872,47.64,71.66,3274,2024-11-18,15:00,3,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/080500030,-33.52
Regionali Speciali,Camposanto,Modena,Emilia-Romagna,1189,1227,2416,49.54,71.98,1197,2024-11-18,15:00,3,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/080500040,-31.18
Regionali Speciali,Carpi,Modena,Emilia-Romagna,28810,27190,56000,48.03,68.77,26894,2024-11-18,15:00,3,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/080500050,-30.16
Regionali Speciali,Castelfranco Emilia,Modena,Emilia-Romagna,12650,12891,25541,46.29,68.54,11822,2024-11-18,15:00,3,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/080500060,-32.46
Regionali Speciali,Castelnuovo Rangone,Modena,Emilia-Romagna,5929,5846,11775,51.46,73.75,6060,2024-11-18,15:00,3,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/080500070,-30.22
Regionali Speciali,Castelvetro Di Modena,Modena,Emilia-Romagna,4325,4368,8693,46.9,70.55,4077,2024-11-18,15:00,3,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/080500080,-33.52
Regionali Speciali,Cavezzo,Modena,Emilia-Romagna,2921,2697,5618,47.86,71.98,2689,2024-11-18,15:00,3,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/080500090,-33.51
Regionali Speciali,Concordia Sulla Secchia,Modena,Emilia-Romagna,3464,3324,6788,42.58,67.17,2890,2024-11-18,15:00,3,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/080500100,-36.61
Regionali Speciali,Fanano,Modena,Emilia-Romagna,1323,1339,2662,47.45,66.27,1263,2024-11-18,15:00,3,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/080500110,-28.4
Regionali Speciali,Finale Emilia,Modena,Emilia-Romagna,6052,5953,12005,43.61,66.65,5235,2024-11-18,15:00,3,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/080500120,-34.57
Regionali Speciali,Fiorano Modenese,Modena,Emilia-Romagna,6872,6760,13632,40.97,66.63,5585,2024-11-18,15:00,3,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/080500130,-38.51
Regionali Speciali,Fiumalbo,Modena,Emilia-Romagna,508,533,1041,48.9,74.5,509,2024-11-18,15:00,3,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/080500140,-34.36
Regionali Speciali,Formigine,Modena,Emilia-Romagna,14277,13825,28102,50.73,71.88,14257,2024-11-18,15:00,3,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/080500150,-29.42
Regionali Speciali,Frassinoro,Modena,Emilia-Romagna,1016,1072,2088,36.11,50.71,754,2024-11-18,15:00,3,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/080500160,-28.79
Regionali Speciali,Guiglia,Modena,Emilia-Romagna,1965,2005,3970,37.38,58.22,1484,2024-11-18,15:00,3,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/080500170,-35.8
Regionali Speciali,Lama Mocogno,Modena,Emilia-Romagna,1149,1207,2356,46.65,67.9,1099,2024-11-18,15:00,3,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/080500180,-31.3
